name	review	raiting	quality
Hotel Transylvania 3: Summer Vacation	I loved this film. It's funny and creative. Kept my daughter (9.5) captivated. She just had to call Grandma afterward to tellWhile on a vacation with his family, Count Dracula makes a romantic connection. Hotel Transylvania is probably one of the most underrated animated franchises i have ever seen in my life. And once again they nailed it with Part 3, such a total blast with lots of great humor but also great messages for both kids and their parents too. I love the chemistry between Erica and Dracula it was so adorable and romantic plus once again the animation was just brilliant. If you truly enjoyed the other 2? You're going to love this one as well if not? WatchNo where near as good as the first two movies. You've seen the ads you've seen the movie. As Drac would say other than Drac the other characters are blah. On top that saw it in 3DI'm surprised to see negative reviews (and I'm a pretty critical person). I thought it was fun for both mySometimes films have deeper meanings to them and adult jokes throughout, but this one certainly didnt. I (20yr) went with my 8yr old sister who enjoyed it	6.3	0
Pariyerum Perumal	A must watch movie forNew kinda film for tamil cinema , this was never spoken soI don't want to be spoiler by saying the whole story. Pariyerum perumal is not a film. It's a life. This is a film about a castism. But this is not a film only about castism. The film explores our daily life of rural people who are crushed by a higher class people. This film explains whatever the rural people do for there development they can't reach their destination in this society. First of all hatsoff to the director MARISELVARAJ for given this wonderful art.   This film make the audience to journey with a whole characters in thisWay to go mariA	9.2	1
Death Race 4: Beyond Anarchy	Dumb, Brutal and a Lot of Boobs. Absolutely enjoyable andLoads of fun. HarkensI was surprised by this movie. it was better than inferno and I did notPlot holes? Sure! Pointless nudity? Heck yeah! Ridiculous explosions? You betcha! Acting that ranges from decent to terri-bad? Yep! I mean, going into it you have to expect, well...all these things. But it actually ends up being a pretty fun ride. And aDeath Race 4: Beyond Anarchy: 8 out of 10: The fourth movie on the remake timeline which started with a rather poor Jason Statham vehicle in 2008. A secret agent goes to stop Frankenstein or something seems to be the plot. The Good: You know if you are going to make a fourth sequel to a series that people stopped caring about twenty minutes into the first film there are a couple of things you can do. Making sure every frame has sex, violence or large orange fireballs in it is a surprisingly solid approach. This movie is not good	5.3	0
Hunter Killer	I have not seen a single ad for this movie. The only way I knew about it was by IMDb. I will tell you what, this was a very good movie. A couple big name stars and no romantic drama to sideline the storyline. Just an oldI gaveKept me on the edge of myOK, not the best movie ever, but it is a very enjoyable action movie which gets you from the first moment. It could have been a Dirk PittI've seen over 80 movies in the theatre this year and I am confident this one is one of the best. Especially with others out now that really make you think you should love them, but you don't. Hunter Killer is action packed from the start and brings to in a totally practical way a scenario that generates your interest. Without any twist and turns, the movie makes it so real that nobody knew what they were doing. It was just a matter of making one choice at a time and hoping for the best. The film gave more meaning	7.0	0
Maquia: When the Promised Flower Blooms	To preface, I rarely trust reviews that have 10/10, just because usually people who do them are biased towards genre, theme, actor, etc. in the way that they are fans of those and it automatically bumps up the score of a film for them to a few points above what it really deserves. It might be the case for me here too, although I must say that I am not a huge fun of anime in general. I like certain titles a lot, but I'm not really following the genre. So yesterday I felt like watching anime on a bigMariI saw this movie during its limited theatre release in Australia. Maquia: When the Promised Flower Blooms is the derectorial debut by Mari Okada. She also wrote the film. The writing, voice acting and animation is great. The main characters Maquia and Erial are realistic and convey the relationships between Children and their parents. The film also explores themes of motherhood. The film however is dragged down by some of the side characters and several flashback scenes which i thought were unnecessary. Overall I thought this was a great movie and it was only held back by some minor flawsThis movie has such great character developments and emotions that you'll just fall in love with it and tear up when the end credits rolWell written and good quality animation. this can easily be one of the best animation out there. The stroy start and go on not too slow but it's skipped some scence but dont worry it's wont make you angry or confused and it's easy to follow.It's just full of live	7.4	0
The Hunger Games: Mockingjay - Part 1	"The Hunger Games story continues with the third installation, Mockingjay. And it's about as padded and needlessly long as every other two-parter we've had since the studio executives came up with this money-grabbing monstrosity of an idea.Not to say you shouldn't see this one if you've liked the previous Hunger Games films. This continues the story just fine. Jennifer Lawrence still shines as Katniss Everdeen. Her presence and talent hold us through even through scenes you instantly recognize as needless padding and waste of our money. The returning cast is also as talented as they've always been and most ofI came out of the movie theater annoyed, and I felt like I wasted my time. The acting wasn't very good, and the plot felt like it was moving at an extremely slow pace. The action scenes were cheesy, and nothing actually happened besides rescuing the captured tributes. This being shortened into a one hour movie in my opinion would have been much better.The movie should be renamed, 'Minor Stuff goes on in a bunker for 2 hours: The Movie'I really hope the next HG movie makes up for this one. All of the dialog was cheesy, and unrealistic. AI had never heard the term ""set-up movie"" before today. There has definitely been a trend of splitting up a story into multiple movies. These movies don't have a beginning-middle-end the same way other movies do but at the very least there's some progress. The problem with the Mockingjay Pt 1 is not that it's boring or poorly made. In fact, there is a lot of excitement in this movie. The problem is that from beginning to end there is hardly anything that changes. If you look at where the characters are in the beginning and where they are inWar movies have always been a favourite genre for me, and in Mockingjay we get war in all it's horror and heroism all tied into a comprehensive and intelligent bundle that is carried effortlessly by Jennifer Lawrence. The direction keeps us focused on Lawrence, she is in 95% at least of the scenes and she dominates. Her portrayal of Katniss as a damaged, fragile and very young girl who is also the main prop of a rebellion against horrific oppression is spellbinding.The fact that the script makes no concessions to the action junkie is IMO at least, only to beAfter the bombing of District 13, Katniss Everdeen (Jennifer Lawrence) finally accepts the request of President Alma Coin (Julianne Moore) and her adviser Plutarch Heavensbee (Philip Seymour Hoffman) and becomes the symbol of the rebellion, the Mockingjay. However, President Snow (Donald Sutherland) in the Capitol broadcasts a message of Peeta Mellark (Josh Hutcherson) live contradicting Katniss. She believes that his life is in danger and convinces President Coin to rescue Peeta and the others Victors. But she has a surprise with his reaction.""The Hunger Games: Mockingjay - Part 1"" is a disappointing movie too long for a short story with"	6.7	0
The Equalizer 2	"The movie is good. Im a Denzel fan, and a Fuqua fan, so naturally i enjoyed it. I would like toI had my expectations high because I was very impressed with the first one. Unfortunately this one is a bit of a disappointment owing to the pacing and predictability of the story. It was slower and boring. If they decide to make a third oneIf there's anyone in Hollywood that I would believe is actually a real life bada**, it's probably Denzel Washington. The first Equalizer was a surprisingly brutal and visceral action film that gave Liam Neeson movies a run for its money. While the sequel is full of just as many, if not more, incredible kill sequences by Denzel's character, I think there's a lack of connection I felt this time around. I wasn't nearly as connected to the story, and perhaps that's because the revenge didn't feel as sweet this time around. The ending of the film is a great sequenceWe expected this to be as fast paced as the first one. Very slow narration and at times dragging with too many slow side stories. Action not as fast paced and impactful as the first one.One good actor can not produce a movie, when nothing else is there to add. Small talks may not always contribute to the atmosphere, expressly when randomly thrown into the soup. And a crude story remains just a sketch, whatever you try to do with it. And this is the case with this movie. A huge potential wasted in a mediocre script, with barely convincing characters and a totally flat course. No music, nor the hurricane, could add to the lack of vibration in this scenario. This is a ""Gran Torino"" with a silly fake action movie beside. Denzel, who"	6.8	0
Rampage	"Every single cliche of an action/horror/adventure flick rolled up into one. The charisma of the two big guysOk, let's see. A movie based on an incredibly simple video game about monsters climbing buildings and eating people. Do people go in thinking it's going to be Oscar material?I love Godzilla. I love Kong Skull Island, Pacific Rim, you get the picture.It's a giant monster movie with The Rock and Negan in it. And it is a barrel of fun.The humor is good, the effects are great, the story is interesting, the pace is fast, the characters are fun.If you can turn off your brain and just have a good time, you'll love this.For people saying they hated it,As expected. This movie was a video game adaptation, and at this point of time, what else can you expect from a video game adaptation? It was simply a potboiler. This is just some goofy movie that isn't entirely goofy. You are just given some exposition to some sci fi mumbo jumbo stuff, rather than showing them. And since we got some more buildings destroyed and rest of the stale stuff, I believe those sci fi mumbo jumbos would've been much better. The villains are your typecast villain wanting money and power. Right after you get introduced to the villains,A movie about an old arcade game starring the Rock? Count me in. I went in with my brain shut off, and got a couple chuckles and, for the most part, everything""Rampage"" is one of those brainless entertainments full of clichés, plot holes"	6.2	0
The Dark Knight Rises	"Not being a huge fan of superhero movies, I didn't have much expectations for Batman Begins. However viewing the 2005 Christopher Nolan production, I was pleasantly shocked. Then after my huge expectations for, ""The Dark Knight"", Christopher Nolan blew my expectations to the dust. Will the same happen with the 3rd and last film, ""The Dark Knight Rises""? Quite simply, Yes! My big expectations were once again, blown away. What a production! This is a true cinematic experience, to behold. The movie exceeded my expectations in terms of action, and entertainment. The editing, sound, score, visuals, direction and action areAfter eight years in seclusion, Batman resurfaces to face Bane, a mastermind bent on destroying Gotham and has ties to Bruce Wayne's past. Christopher Nolan's conclusion to his Dark Knight trilogy should be treated as a wrap up rather than a third installment. Despite many new characters being introduced, even their conflicts and motives are derived from events that occurred in the previous two films. Such an approach could be seen as a weakness, since the conflict could just end up being sort of a rematch rather than moving the story forward; however, Nolan's approach works terrificly. Over an hourThe Dark Knight Rises was a perfect sequel to a masterpiece. Christopher Nolan took a different direction and focused more on Bruce Wayne/Batman. This movie is filled with lots of emotions. It has such great characters and of course the dialogs is so good. The performances are incredible. It was my most anticipated movie of the century. The more I watch it, The more epic it gets. Personally, I think The Dark Knight Trilogy is the greatest Trilogy of all time and this movie gives the greatest ending of all time in the movie history. I remember seeing it thriceChristopher Nolan has outdone himself with this one. At 3.30 in the morning, I was tired. Just getting out of it, I've never been so awake. Perhaps what set this film apart from his other films was that it had a genuine emotional heartbeat. I felt that this was a flaw of Nolan's other films - the vision of emotion was there, but it was hollow. In this I bought it. I felt it, hero and villain alike.Christian Bale was typically brilliant as Batman, and I felt that Bruce Wayne was more heavily embraced in this final installment. Bale addedAs this movie was the most awaited movie of the decade, I obviously wanted to watch it as soon as possible. My friend won some contest online and so, I got to watch it a few days earlier FOR FREE.The movie is everything you want it to be. The story is very well told and there is enough of Nolan-kind twists. Tom Hardy has some powerful lines as Bane but the enhanced voice doesn't work at all. But, he still does his character justice and performs to his full potential. For the first time in the trilogy, Batman wasn't the"	8.4	1
Harry Potter and the Half-Blood Prince	Very investing movie with someI was lucky enough to see a preview of Half-Blood Prince three days before opening day. I saw it a second time with my son who is not quite ten, but who is generally mature for his age and doesn't scare easily. The two viewings give me the unique advantage of both the adult and the child perspective on the movie. I only recently started counting myself a true Harry Potter fan after my son introduced me to the movies a couple of years ago. I finished the last book only three weeks before seeing the movie adaptation of Half-BloodIt's a real shame that I could never give a film featuring Harry Potter the status of a perfect film. Each tale relies so heavily on those that came before or after that one can never be a truly all-encompassing work. Sure, the three-act structure can be utilized, but without the background info, nor the knowledge that more will be coming, watching a middle installment alone will leave you confused and disorientated. The reason I bring this up is the fact that Harry Potter and the Half-Blood Prince is good enough to warrant the praise and to put the ideaLet me say this. Half Blood Prince as a movie alone was very good. It stands it's ground as a film better than any of the others of the series. But only as a film. And only because there are so many parts to a film. This installment obviously stepped everything up a notch: the cinematography, the special effects, the darker score, the improved acting, etc... But the key element which was boosted this franchise into world-class fame, is the story. And in this one, it's just not there. As a fan of the books and having had no SERIOUSIf you love the series like I do you will know that in every movie they have to cut parts of the book out. Most of the time they manage it without compromising the integrity of the film. This time they fall very short of the mark. For those that have not read the book this movie will impress. The effects are top notch and it is a very engrossing film. I understand the need to cut the movie in order to fit it into a realistic time frame. In doing so, it seems as if they cut key parts	7.6	0
Harry Potter and the Order of the Phoenix	"Harry Potter and the Order of the Phoenix is the first Harry Potter movie directed by David Yates. Some fans love Yates and his different style, but there are people who don't like him, myself included. Sure, he's the one responsible for my favourite half of the series, where Harry is growing up and everything is darker. But in the movies the characters aren't as deep and the darkness feels more like a colour scheme than a change in the story telling.Yates's style chooses action over the story - which makes no sense when considering what the novel was like.When I first walked into the movie, my expectations were not very high. The first two movies, I thought, were the best of the series mainly due to Richard Harris' dead-on portrayal of Dumbledore and screenplays that closely followed the original books. Though the third and fourth movies were very artistic and dramatic, I couldn't really connect to them in the way i had with the books. They glossed over many of the little things that made the Harry Potter series so magical in the first place, focusing on a select few plot lines and limiting dialog to only whatI actually was lucky enough to see this at a sneak preview on Monday. The ""experience"" was lousy, but the film was good...IF you take it as a separate entity from the series of books. If you separate the film from the book, you won't be disappointed.For the negative...there were, of course, MANY things that were omitted from the film. As a huge fan of the books, I still must be realistic. I knew there would be a lot of information left out. There were a few things that I felt could have made the story richer if they hadWithin the first 5 minutes you can tell the series has undergone a dramatic tone shift and I have to say I think thats appropriate since Voldemorts return at the end of Goblet of Fire means that it's time to put aside childish things. The big bad men are here and they don't care about hurting children. it's time to get nasty.Gone is the frivolity of the first couple of movies where magic was cool and everything in this new and magical world was just wonderful to behold, a la World of Disney. The new director has taken some risksI love the Harry Potter books, and I've always liked the movies. That's why I was very excited to go see the latest installment of the series. However the movie did not at all live up to my expectations; to me it felt rushed and choppy. I realize that Harry Potter and the Order of the Phoenix was a very long book, but so was The Goblet of Fire and I enjoyed it's movie adaptation a lot. In this movie seemed as though the director merely had a check list of scenes that he needed to but in the movie"	7.5	0
Mission: Impossible - Fallout	"As we all know, this is the sixth instalment of the franchise. Supposedly by this time, the series already started long to drag their wear and tear tires here and about, so within so without, sucking every preposterous and ridiculous ideas they can think of. However, Mission Impossible franchise has been one of the few to deny that statement, as the impossible becomes possible, as it suggests that statement is merely a myth, as the ideas never entirely run out, as the stunts are afresh and eye-catching but can this new instalment keep up with the others (putting aside theTom Cruise not only a handsome man,he is the best actor. Mission Impossible:Fallout is indeed a terrific family-action movie from the start till the end. Great Espionage movie.mesmerizing action,great acting and grand direction. I am not surprised if this terrific movie wins too many Oscars.Not sure if the critics are bought or not, but surely this is mostly overrated. The plot is much contrived and coincidental. Based on a cliched ""saving-the-world"" story, most of the scenes are not realisticallySeriously? I do not understand allThe first three plot twists in the first 90 minutes were great. The next 47 plot twists in the remaining 57 minutes were almost unbearable"	7.9	0
First Man	"I saw this movie at a sneak preview, and I had high expectations given the hype, but sadly, this was no ""The Right Stuff."" The problem may lie in the main character on which the movie is based, Neil Armstrong. He is portrayed as a colorless technocrat, who is somewhat cold to his family. The movie focuses mainly on his family relationships, and the landing on the moon is somewhat secondary, therefore the movie lacks a lot of drama. This is unfortunate since Armstrong led a very charmed life as a fighter pilot, test pilot, and astronaut. The movie coversI now laugh when I reread some of the negative reviews - to summarize: it made me have motion sickness so I left, didn't develop the orher characters enough, too somber and brooding, didn't cover all of the events of Niel Armstrongs career, etc. Well, most of these individuals missed the point of the movie or don't understand this genre of storytelling. It is a first person account basically told through the eyes of the first person to walk on the moon. I found this refreshing and not your typical Hollywood approach of trying to fit too much, too thinlyIf you are thinking this is going to be a fun, great movie like Apollo 13, well, just rent Apollo 13 and watch that one again.I've been a 'space-nut' and an aficionado of NASA and the space program since I was a kid in the 70's. I'm not sure how they could have made a movie about Neil Armstrong and the first moon landing more sobby-eyed or depressing. It managed to capture none of the majesty, grandeur, or scope of the undertaking- it was just a wet-blanket of constant angst.The close ups were so close-up that they made you wantThe attempt to make it all feel dated and real worked well. There were no glossy space scenes. Add some interesting sounds and a lot of shakes can and the overal scene approach works. But then there is the story. We all know what happens. So it was just about the angle they approached it at. Unfortunately they picked the boring angle. The struggle with grieving was irritating. The lack of substance in the characters was disappointing. The frame was non existent. The length too long. The outcome underwhelming. The ending an anti climatic relief. I will remember this filmFirst Man, directed by Damien Chazelle cold opens with that I could only describe as an absolutely terrifying look at what it was like to be a test pilot in the 60's, you hear every little nut and bolt warping and you feel every massive unnerving vibration for what felt like an eternity. This set the tone for the rest of the film and signalled that we were in for one hell of a ride.And yet First Man is not just a bunch of planes and rockets flying around, in fact the entire Film is mostly more focused on Neil"	7.7	0
Avengers: Infinity War	"I was amazed to see so many negative reviews; so manyAll the reviews that say this movie has no plot are either trolls, idiots, or didn't are to take the time to watch previous marvel movies. Every single one of those ratings and reviews should be taken down and not added to the rating for Infinity War because of their fundamental lack of understanding. It's like coming in and watching the last 2 minutes of an hour long drama show and saying this episode sucks because it has no plot. It's utterly ridiculous!There have been 31 marvel movies leading up to this point. All 31 has have some plot thatI went and looked, and I want to express my thoughts.I went to this film with very high expectations, with a sense of something. I went to him twice, the first time, myself, and the second with the family, and I was even surprised that my mother, sister and dad (who do not understand this movie at all) brought unreal pleasure and an ocean of emotions.Each frame, each scene does not let you get bored, from the Marvel logo, and to the stage after the credits. Favorite heroes once again experienced side by side and you feel it, you areEngrossing, Epic, Emotional. Those are the three E's that define this movie. The latest instalment of the Marvel Cinematic Universe franchise is at its very best, culminating ten years of marvel adventure and spectacle with the biggest and most boldest movie in the superhero genre.  So let's start with Anthony and Joe Russo, the geniuses that made this beast of a movie. After announcing that they will be directing the next two Avengers movies, Marvel fans knew at once that this will be the darkest Avengers movie yet. Yes, it was very dark with more of a serious tone.Well, Well, Well....I was so ready to tear this down - 19th MCU film, too many stars, bloated CGI, first of a two parter, and so on and so on...Yet, this is so much fun. Pure popcorn...now in the dictionary under ""popcorn film"" is just the poster for this film. Somehow, the Russo Brothers have juggled all the parts to give everyone some time in the sun. They are helped immensely by two things: the premise is so pure Mcguffin that you just watch Thanos look for Infinity Stones which gives a primal momentum and that the film's stars/characters are"	8.5	1
Kingsman: The Secret Service	"I'm going to be honest about this: I like unabashedly violent action films. I'm 42 years old, I'm from Texas and I can take it. Growing up with films like 'Rambo', 'Die Hard', 'The Terminator' and 'Robocop', I can't stand that watered-down ""no-blood-no-swearing"" gutless kiddie fare that is being served as ""action"" these days. I know the real thing when I see it - we used to see it all the time back in the day - and I hardly ever see it anymore.Which brings me to this movie. 'Kingsman: The Secret Service' was being shown just around the cornerStylish, brutal and hilarious. 'Kingsman' is an extremely quintessentially British flick full of over-the-top yet hilarious comedy, brutal violence and a quirky image of England. Since James Bond's debut in 1962, a number of films have attempted to reinvent the genre, with films like 'Johnny English', 'Get Smart', 'This Means War' and many more, however, none have come close to displaying the perfect blend like 'Kingsman' has. Matthew Vaughn has become renowned for taking on action-comedy projects, for instance 'Kick-Ass' (which is still stronger than this but only just), and along the way has kept that feel-good British aspect toI just came back from a pre-screening of 'Kingsman' and let me tell you: if you liked the first Kick-Ass, you are going to LOOOVE this film! I would never have thought that a stiff Brit like Colin Firth could pull off action - but boy, does he whoop ass in this one. I thought the story was rather original (don't know the Comic), it's a bit like an ultra violent James Bond parody. Or better: a crossbreed of Bond and Kick-Ass. Finally an action movie that doesn't use kiddie-gloves. The kid who plays the recruit is also worth mentioning.Well folks, that's how it's done. Ever thought MI-6 (note: that's what the British call their secret service) is a club for snobbish, upper class dudes who like to watch paint dry all they long? OK, Bond is kind of cool (I hated the last two, though), but now we finally got a film that takes spy movies to the next level. Not since 'District 9' have I had that feeling during the watching of a film like ""this movie just does everything right"" (by which I mean of course: it plays exactly to MY taste). Compared to this film,#Kingsman: The Secret Service is a gentlemen secret spy-society that saves the world from a villain with the help of new recruits ... Don't let this summary fool you, the movie fantastic! It got applause at the end of the preview; for me first time ever in a cinema. Great lines, never laughed this much: Bond with a wink and fresh edge. Plus super shot ""martial art"" action that should make the Matrix jealous. The action has its true Shakespearian/GoTh moments and all supported by cool tech-stuff. Great aspect in this movie is the music, an extra comic dimension. When"	7.7	0
The Meg	"Look, this movie wasn't bad... but it wasn't great either... Everything that comes with a shark movie was here. A cheesy storyline that bounced around a lot, and some great action sequences wth the shark.16 reviews, and half are all a fake high-rated single review of this film - makes me shake my head why the producers think their viewers are dumb and wont see thru the fakes. All it takes is one click to see the only single review from the poster. Don't get me started on the moronic review from halil-92019: ""Playing computer games makes kids smarter?""This film had it's moments, but it was nothing spectacular. The best parts were the cinematography, visuals and directing. The story itself has been done so many times, making the shark prehistoric doesn't add anything toHonestly this film has not only the worst dialogue of any movie this summer/year. It is the worst dialogue I have ever heard in a bad movie ever. Deep Blue Sea, The Shallows, and Jaws 3 all had better dialogue than this cliche title.The Room directed by Tommy Wiseau and this movie go hand and hand for some of the garbage lines and pacing. Halfway through this movie when it appears to be over, I wished it was finally over, however I knew that there was no way they would end it there.Save your money. This will be streamable inOK, the Meg! This movie was even worse than brushing your teeth with acid. It was clear that this movie was so bad from the start that they involved chinese investors and actors to be a smash hit in China because let's be honest...everything and everyone can be a box office hit in China!  The Meg is everything you don't want it to be. A romance chick flick where there is more flirting with Jason Statham than any decent shark shots. Also Jason's abs have better acting skills than his performace in the Meg. During the movie I fellThere is no other way to describe this film. The acting is laughable. The CGI, the writing, plot, it's just bad. What has happened to Hollywood? Seriously. Please try and come up with some fresh ideas other than attempting to butcher classic movies. It's either a sequel to a sequel to a sequel these days, or it's something that has already been done, and remade poorly. I'm just glad we have the classics to fall back on. Film today is at an all time low. Depressing, actually. I literally spent 40 dollars for a trip with my lady to see"	5.8	0
The Greatest Showman	As usual, the critics fail to graspI have never written aI love the circus. I love quality cinema. Not since Billy Rose's Jumbo (1962) has a motion picture so successfullyThis is possibly one of the best films I have ever seenOk, so I'm not a movie critic, and I'm sure they look at things	7.7	0
Deadpool 2	"Deadpool 2 the sequel to the smash hit ""Deadpool (2016)"" is an crazy insane bad-ass action I have ever saw. Ryan Reynolds, Josh Brolin and Zazie Beetz did make this movie work for me and they kick-ass in this movie. The action in this movie is so insanely crazy. Those 3 guys battling each other while Deadpool try's to protect a kid a mutant who will become a next monster he is a Russell Collins / Firefist (Julian Dennison). The movie is fantastic, funny it has action, humor and sci-fi. It is an pair and equally damn good film asYour going to be hard pressed to find a movie more over the top than Deadpool 2, David leitch takes it to a whole new level entirely. It works namely because the violence here is just to creative. Sure it defies all Logic most of the time, but i was laughing and having a rip-roaring time throughout.Go into this movie knowing that it is a campy, corny, over the top superhero/action/comedy that is just about crazy shooting sequences and one-liners, and you'll be fine. Do not go into this movie expecting deep plot, meaningful conversations among characters, or anything remotelyI didn't think ""DP2"" could possibly be funnier than the first? It was! A bigger budget helps but as with everything? Writing, Directing & of course, the actors make this quite a film!Two years ago, Ryan Reynolds' long-standing dream came true: the screen saw the screening of the ""Deadpool"" spitting on all morals and the foundations of the comic book. And as well as commercially there was a bomb success, it was proved that the charm is not only in black humor, greasiness and izhe.And now the same team returned. Plus 100 million of the budget (the budget of the first in the region of 50), minus Tim Miller.In my opinion, the director's change did not affect what was happening. But many were worried. It seems to me that everything is onI was able to see Deadpool 2 at an advance screening. Deadpool shook things up and delivered offbeat fun when diehard fans were looking for something new from the genre. I thought it was a surprisingly well-rounded movie that perfectly encapsulated its hero and lovingly poked fun at both itself and other genre tropes. It was among my favourite movies of 2016. When it comes to bringing the laughs, I think Deadpool 2 is just as funny as the original entry. There's even more meta jokes, the same gleefully dirty spirit carries over and some unexpected payoffs left me cackling."	7.8	0
The Holiday Calendar	"It's easy to say that yes this movie is highly predictable. I'd presume that's one of the reasons it's receiving a large load ofOK everyone maybe if you don't like ""predictable Christmas movies"" go somewhere else? But come on this is the PERFECT holiday movie to get you in the holiday spirit. It's wayyy better than A Christmas Prince and that movie was the talk of the town last year. Who wants to watch a Christmas movie with twists and turns anyway??? I don't!!! They make Christmas horror films if that's more your thing.. I wanna see love, friends, family, joy, all the holiday staples, etc at Christmastime. Sorry, I guess that means I like my Christmas predictable? Maybe it's because the restWith all of the violence and sex in television today, this movie was a pleasant escape from that. It was predictable, but enjoyable. It felt likeYes this movie is predictable. Yes, 15 minutes in and you know how it's gonna end... But that's not the problem, because lots of good movies are like that.The greater story being predictable is acceptable, butIf it weren't for Quincy"	5.7	0
Pirates of the Caribbean: The Curse of the Black Pearl	I am nearly fifty years old. A sober grown man. With children. Children with whom I have now sat through hundreds of movies. Many of which I have enjoyed. And I am not completely hardened in my sophistication. The opening music to The Lion King brought tears to my eyes when my little ones were but wee tots. But still, these are after all just children's movies. In another life, I would never have seen them. And, really, one can't take such movies too seriously, can one?And so, this summer, after the ritual badgering, I dutifully trudged into yet anotherAlthough I had expectations ( from watching the trailers ) that this might be a good movie, I was still surprised that it's as good as it is. The story is actually more complex than I had expected, involving cursed pirates and their quest to rid themselves of the curse. I won't say more than that so as not to spoil it if you haven't seen it.There aren't as many action scenes as I had thought there would be in a pirate movie, but the ones that are in the movie were very fun and enjoyable. After seeing it, IYou will always remember this as the movie that made Johnny Depp a superstar and almost got him an Oscar.The fact that he didn't win isn't a problem,since thanks to him this is the best pirate film ever made.The opening concept is a clichè:a beautiful woman(Keira Knightley)is kidnapped by a bunch of filthy pirates(led by Geoffrey Rush's Barbossa)and the man(Orlando Bloom)who's desperately in love with her decides to track them down.From now on,things get unexpected,as he asks another pirate for help.And it's no ordinary pirate:it's Captain Jack Sparrow(Johnny Depp),a lying,cheating,but charismatic scumbag,the hardest man on Earth to predict,not to mentionA damn good movie. One of the best of 2003 in my view.This movie made me laugh, and it really pulled me in.At first I was afraid this would be another bad Pirate movie. I went to see it anyway, as I've always loved the legends of pirates, and I love adventure. I saw it once. Then twice. Then Quadrupul. Then six times. And one more 7. And now I eagerly wait for the DVD in Australia.What i'm saying is I couldn't get enough of this movie. It was so well done.Johnny Depp was hilarious a Jack Sparrow, and actedDisney seemed to be going down the tubes lately, with Atlantis and Home on the Range, but this movie is a masterpiece. If it wasn't for this movie, Johnny Depp wouldn't be as famous as he is today. Every scene with him or Geoffery Rush is brilliant. The movie is very crisp and the shots of the islands are breathtaking. Definitely a movie worth picking up at Blockbuster or even better, buying ( I don't buy DVDs often but this was one of them). The characters are thought out very well and plot is excellent. The script is one of	8.0	1
The Shape of Water	"""The Shape of Water"" hasAs the director of the highest class, Guillermo del Toro showed himself at the beginning of his career when he happened to put a charming Chronos and truly frightening ""Mutants"", which allowed the Mexican master to gain a foothold on American soil and continue further creative research. Each film del Toro, whether it be frightening mysticism, horror or screen adaptation of a graphic novella, has a powerful emotional charge, profound reasoning and breaking any barriers by the power of love, to which the director has a special relationship. Invariably putting his hand to writing the script, the director does everythingTypical for a beautiful movie to be underrated by most people. The difference in meta and user score was to be expected. In my experience, this movie was captivating from the first scene and ended on a high note, with a simple frame, music and quote. Del Toro takes you on a journey, that never goes full-blown fantasy. The minor details in both film and music are sublime. It really brings the story to life. In my opinion, this is one of those movies that don't need any questions. You have to experience is. Perhaps it is a story thatKafka once wrote: ""There is hope, but not for man..."". If the sate of man is such that The Shape of Water receives an Oscar for 'Best Picture',Del Toro's gift for effective story-telling cannot be denied. However, the film plays perfectly into mainstream Hollywood sensibilities, does not have a profound artistic vision, and fails to challenge the audience in any meaningful way. It has the quintessential villain in the liberal cultural imagination today - a racist, sexist, ableist, psychopathic white man in the 60s. He lives in a bourgeois suburban neighborhood and has the quintessential white nuclear family. The fact that he is made to exhibit psychopathic behaviors is of course a way to obscure the irreducibly cultural, structural, and political conditions that the film purports to"	7.4	0
The Spy Who Dumped Me	Most ofI only went to see this because myThis was a major disappointment. Poor acting byI gave it 30What in the world?!!! That was A horrible movie. It wasn't even funny. What was so funny in	6.1	0
